Reaction_ID,Confidence_Level
HMR_0210,0
HMR_0214,0
CERT1tn,-1
Rtotalter,-1
HMR_0215,1
DM_phsph1p_c,-1
3MGLUTRc,-1
GD1Atn,-1
ATPtg,-1
GD1Btl,-1
DM_gd3_hs_l,-1
HMR_0232,0
HMR_0235,1
HMR_0238,0
HMR_0240,0
3MGLUTRte,-1
HMR_0243,1
EX_3mglutr_e,-1
HMR_0244,0
HMR_0246,0
HMR_0254,0
HMR_0256,0
HMR_0289,0
HMR_0292,0
HMR_0302,0
FACOAL1812,0
HMR_0303,1
HMR_0260,0
PPIOGLYtm,-1
HMR_0267,0
HMR_0304,0
PPIOGLYte,-1
HMR_0305,0
HMR_0306,0
HMR_0319,0
HMR_0322,0
HMR_0324,0
HMR_0325,1
HMR_0268,0
HMR_0270,0
HMR_0271,0
HMR_0272,0
HMR_0273,1
HMR_0276,0
HMR_0277,1
HMR_0280,0
MVLACc,-1
HMR_0288,0
HMR_0811,2
HMR_0587,-1
HMR_0593,1
HMR_0391,1
HMR_0392,0
HMR_0393,0
HMR_0394,0
FACOAE1829Z12Z,0
HMR_0410,0
HMR_0415,1
HMR_0329,1
ACChex,0
HMR_0344,0
HMR_0345,0
HMR_0346,0
HMR_0347,1
HMR_0354,0
HMR_0358,0
HMR_0367,1
HMR_0371,1
HMR_0381,0
HMR_0423,1
HMR_0426,0
HMR_0427,1
HMR_0429,0
HMR_0430,0
HMR_0597,0
HMR_0598,0
HMR_0601,0
HMR_0433,0
HMR_0434,0
HMR_0437,0
HMR_0383,1
HMR_0384,0
HMR_0386,0
HMR_0814,0
HMR_0469,-1
HMR_0582,1
HMR_0629,0
HMR_0817,1
HMR_0822,0
HMR_0823,0
HMR_0960,0
HMR_0641,0
HMR_0966,-1
HMR_0824,0
HMR_0825,0
HMR_0984,-1
HMR_0827,1
HMR_0985,0
HMR_0830,0
HMR_0986,0
HMR_0653,2
HMR_0836,2
HMR_0837,1
HMR_0839,0
HMR_1030,1
HMR_1033,1
HMR_1037,1
HMR_1039,1
HMR_1077,0
HMR_0841,0
HMR_0843,0
HMR_0846,0
HMR_0847,0
HMR_0852,0
HMR_0853,0
HMR_0855,0
HMR_0868,0
HMR_0870,0
HMR_1084,0
HMR_1085,0
HMR_1095,-1
HMR_1102,1
HMR_1127,0
HMR_0873,0
HMR_0875,1
HMR_0876,0
HMR_0877,0
HMR_1242,-1
HMR_1284,-1
HMR_1305,0
HMR_1306,-1
HMR_0890,1
HMR_0907,-1
HMR_0654,2
HMR_0910,0
HMR_0911,0
HMR_0912,-1
HMR_1311,-1
HMR_1315,-1
HMR_1325,1
HMR_1331,-1
HMR_1373,-1
HMR_1388,0
HMR_1392,0
HMR_1465,2
HMR_1738,2
HMR_1740,0
HMR_1744,-1
SMO,2
HMR_0657,2
LNSTLS,2
HMR_1479,3
C3STDH1,2
HMR_1745,-1
HMR_1746,1
HMR_1747,1
HMR_1748,1
HMR_1502,1
HMR_1503,1
HMR_1505,2
CHLSTI_1,3
HMR_1753,-1
HMR_1756,0
DSMSTOLR,3
HMR_1758,-1
HMR_0672,0
HMR_1759,-1
HMR_1536,3
HMR_1538,3
HMR_1539,3
HMR_1762,1
HMR_1767,0
HMR_1768,0
HMR_1781,0
HMR_0753,0
HMR_1783,0
HMR_1785,0
HMR_1543,1
HMR_1547,1
HMR_1549,1
HMR_1786,0
HMR_1838,0
HMR_1550,1
HMR_1897,0
HMR_1551,2
HMR_1916,2
HMR_0765,0
HMR_1927,0
HMR_1627,0
HMR_1629,0
HMR_1630,0
HMR_1631,0
HMR_1637,1
HMR_1929,0
HMR_1653,1
HMR_0767,0
HMR_1666,0
HMR_1706,3
HMR_1940,0
HMR_1944,0
HMR_1949,0
HMR_1958,0
HMR_1968,0
HMR_1971,0
HMR_0769,-1
HMR_2016,0
HMR_1980,0
HMR_1981,0
HMR_1982,0
HMR_1983,0
HMR_2018,0
HMR_2029,0
HMR_0770,1
HMR_2041,0
HMR_2088,0
HMR_2089,0
HMR_0771,-1
HMR_2090,-1
HMR_2193,0
HMR_2210,3
HMR_2211,0
HMR_2215,0
HMR_2218,0
HMR_2260,2
HMR_2268,2
HMR_2289,0
DESAT18,0
HMR_2296,0
HMR_2332,0
HMR_2336,0
HMR_2270,3
HMR_2282,0
HMR_2342,0
HMR_2284,0
HMR_2343,2
HMR_0803,3
HMR_2344,0
HMR_2347,0
DESAT16,0
HMR_2287,0
HMR_2348,2
HMR_2350,3
HMR_2353,0
HMR_2533,2
HMR_2541,2
HMR_2354,2
HMR_2359,2
HMR_2361,0
HMR_2364,3
HMR_2542,0
HMR_2560,-1
HMR_2569,-1
HMR_2581,0
HMR_2603,0
HMR_2604,2
HMR_2609,0
HMR_2365,2
HMR_2368,2
HMR_2374,-1
HMR_2380,2
CARN140t_m,0
HMR_2620,0
HMR_2621,0
HMR_2391,-1
HMR_2393,-1
HMR_2395,0
HMR_0807,2
HMR_2435,0
HMR_2457,0
HMR_2624,0
HMR_2633,0
HMR_2737,0
HMR_2634,0
HMR_2648,0
HMR_2649,0
HMR_2652,0
HMR_2673,0
HMR_2676,0
HMR_2677,2
HMR_2681,0
HMR_2682,0
HMR_2683,2
HMR_2687,0
HMR_2692,2
HMR_2700,0
HMR_2704,2
HMR_2705,0
HMR_2657,0
VACCCPT1,0
HMR_2706,0
HMR_2666,0
CARN1829Z12Zt_m,0
HMR_2668,2
HMR_2735,2
HMR_2710,2
HMR_2711,0
HMR_2722,0
HMR_2731,0
HMR_2951,0
HMR_2734,0
CARN1836Z9Z12Zt_m,0
HMR_2954,0
HMR_2961,0
HMR_2963,0
HMR_2965,0
HMR_2967,0
HMR_2970,0
HMR_2972,0
HMR_2973,0
HMR_2974,0
HMR_2988,0
HMR_2753,0
HMR_2975,0
HMR_2978,0
HMR_2757,0
HMR_2983,0
HMR_2985,0
HMR_2760,0
HMR_2994,0
HMR_2999,0
HMR_2764,0
HMR_3021,1
HMR_3023,1
HMR_3054,-1
HMR_3055,-1
HMR_3114,2
HMR_2768,0
HMR_9667,-1
HMR_3057,1
HMR_3059,1
HMR_3115,2
HMR_3062,1
HMR_3116,3
HMR_2769,0
KAT180_m,2
HMR_3063,1
HMR_3067,1
HMR_2770,2
HMR_3070,1
HMR_3071,1
HMR_3072,1
HMR_3128,2
ACOADH100_m,2
HMR_3170,2
HMR_3172,2
HMR_3073,1
HMR_3075,1
HMR_3174,2
HMR_2771,0
HMR_3176,2
HMR_3184,2
HMR_3096,1
HMR_3097,1
HMR_3099,1
HMR_3185,2
HMR_3189,2
HMR_3190,2
HMR_3191,3
HMR_3192,2
HMR_3193,2
HMR_3195,3
HMR_3101,1
HMR_3102,1
HMR_3106,-1
HMR_3111,2
HMR_3200,2
HMR_3203,3
HMR_2773,2
HMR_3204,2
HMR_3205,2
HMR_3218,2
HMR_3478,-1
HMR_3225,2
HMR_3220,2
HMR_3221,2
HMR_3229,2
HMR_3234,2
HMR_3222,2
HMR_2776,2
HMR_3240,2
HMR_3241,3
HMR_3243,2
HMR_3244,2
HMR_3247,2
HMR_3321,1
HMR_3328,1
HMR_3332,1
HMR_3333,1
HMR_3408,2
HMR_3409,2
HMR_3413,2
HMR_3335,1
HMR_3336,1
HMR_3414,2
HMR_3338,1
HMR_3416,2
HMR_3339,1
HMR_3421,2
HMR_2851,1
HMR_3425,2
HMR_3426,2
HMR_3340,1
HMR_3342,1
HMR_3343,1
HMR_3345,1
HMR_3427,2
HMR_3428,2
HMR_3346,1
HMR_3347,1
HMR_3349,1
HMR_3351,1
HMR_3353,1
HMR_3431,2
HMR_3432,2
HMR_3433,2
HMR_3448,2
HMR_3449,3
HMR_3450,2
HMR_3398,2
HMR_3407,2
HMR_3505,1
HMR_3453,3
HMR_3456,2
HMR_3457,2
HMR_3597,-1
HMR_3625,0
HMR_3626,0
HMR_3630,0
HMR_3636,0
HMR_2861,1
HMR_3637,0
HMR_3639,0
HMR_3695,0
HMR_3696,0
HMR_3703,0
HMR_3708,0
HMR_3709,0
HMR_3710,0
HMR_3712,0
HMR_3713,0
HMR_3714,0
HMR_3640,0
HMR_2865,1
HMR_3644,0
HMR_3647,0
HMR_3715,0
HMR_3716,0
HMR_3719,0
HMR_3650,0
HMR_3722,0
HMR_3656,0
HMR_2884,1
HMR_3657,0
HMR_3658,0
HMR_3723,0
HMR_3725,0
HMR_3727,0
HMR_3662,0
HMR_3728,0
HMR_3734,0
HMR_3736,0
HMR_3664,0
HMR_3665,0
HMR_3666,0
HMR_3667,0
HMR_3739,0
ASPT,3
HMR_3855,0
HMR_3915,1
HMR_3951,-1
HMR_3670,0
HMR_3675,0
HMR_3681,0
HMR_3682,0
HMR_3685,0
HMR_3686,0
HMR_4079,0
HMR_4124,2
HMR_4266,-1
NADPPPS,0
UPPRT,1
HMR_3688,0
HMR_3694,0
HMR_2888,1
XYLR,0
HMGCOARx,2
HMR_6633,0
XPPT,-1
HMR_2942,0
DCTPD,-1
TYROX,1
HMR_6785,-1
CHOLD,0
HMR_4700,0
HMR_4701,0
4HALDD,1
HMR_6850,0
HMR_2943,0
HMR_6854,0
HMR_6876,-1
HMR_6908,2
HMR_6909,1
HMR_4756,2
HMR_4957,-1
GLNtm_1,-1
URIK2,1
HMR_5387,2
HMR_5389,2
METOX,1
HMR_6975,0
HMR_6976,0
HMR_6978,2
CITt4_3,2
HMR_6362,0
HMR_2944,0
HMR_6365,0
HMR_6385,2
HMR_7173,-1
HMR_7182,-1
HMR_7197,-1
HMR_7199,-1
HMR_2946,0
HMR_7256,1
HMR_7257,-1
HMR_7431,-1
HMR_6408,-1
HMR_6456,-1
HMR_6500,-1
HMR_6515,2
GLYCTO1,0
HMR_7711,-1
HMR_6545,0
AMPtn,-1
HMR_7720,-1
HMR_6549,1
HMR_6558,0
HMR_2947,0
HMR_6583,0
HMR_6584,0
HMR_6607,-1
HMR_6629,-1
HMR_7748,3
HMR_7749,3
HMR_7756,0
HMR_7898,-1
HMR_9670,-1
HMR_2948,0
HMR_7900,-1
HMR_7906,-1
HMR_9671,-1
HMR_7944,-1
HMR_8643,0
HMR_8762,0
GALt4_2,0
GLCt4_2,0
HMR_9175,-1
HMR_9176,-1
HMR_9180,-1
HMR_9184,-1
HMR_9187,-1
HMR_9188,-1
APRGSTRNte,-1
HMR_8023,-1
3AIBt,-1
HMR_8271,0
HMR_8374,-1
HMR_8395,1
HMR_8418,-1
HMR_9189,-1
HMR_9581,0
DCYTtm,1
HMR_8476,1
HMR_9582,0
HMR_8567,-1
FA160tp,-1
HMR_8570,0
HMR_8577,0
HMR_8579,0
SO4t_e,0
HMR_9593,0
HMR_9604,0
HMR_9605,0
PNTOt1,2
HMR_8580,0
HMR_8588,-1
HMR_9608,2
HSK,-1
HMR_9609,2
HMR_9612,-1
HMR_9614,0
HMR_9617,0
HMR_9619,0
HMR_9623,0
3DHLCAt2,0
7DHCDCHOLt,0
7DHCDCHOLt2,0
7DHCHOLabc,0
7DHCHOLt,0
7DHCHOLt2,0
HMR_9624,0
HMR_9625,-1
HMR_9626,-1
HMR_9628,-1
CA24Gtr,-1
HMR_9631,-1
HMR_9635,-1
HMR_9638,-1
CA3Sabc,0
HMR_9720,-1
CDCA24Gte,0
HMR_9640,-1
HMR_9642,-1
HMR_9644,-1
HMR_9647,-1
HMR_9648,-1
CDCA6AH,0
COPROSTabc,0
COPROSTt,0
COPROSTt2,0
HMR_9656,-1
HMR_9660,-1
HMR_9661,-1
HMR_9663,-1
DCA3Sabc,0
DM_icdchol_c,-1
DM_lca24g_c,-1
DM_3dhdchol_c,-1
DM_7dhcdchol_c,-1
DM_7dhchol_c,-1
DM_lca3g_c,-1
DM_tcdca3s_c,-1
DM_thyochol_c,-1
DM_ca24g_c,-1
ADD,-1
DM_ca3s_c,-1
DM_dca24g_c,-1
DM_dca3s_c,-1
DM_uchol_c,-1
DM_gca3s_c,-1
DM_udca3s_c,-1
HMR_9803,-1
EX_12dhchol_e,-1
EX_3dhchol_e,-1
DM_gcdca3s_c,-1
DM_gdca3s_c,-1
DM_gudca3s_c,-1
DM_hca24g_c,-1
EX_3dhlchol_e,-1
EX_7dhcdchol_e,-1
EX_ca24g_e,-1
EX_ca3s_e,-1
EX_cdca24g_e,-1
EX_coprost_e,-1
EX_dca3s_e,-1
EX_hdca24g_e,-1
EX_hdca6g_e,-1
DM_hca6g_c,-1
DM_hdca24g_c,-1
EX_icdchol_e,-1
HDCA24Gte,0
HMR_9804,0
HDCA6Gtr,-1
HYOCHOLt,0
EX_lca3g_e,-1
EX_tca3s_e,-1
EX_tdca3s_e,-1
EX_thyochol_e,-1
EX_tudca3s_e,-1
HYOCHOLt2,0
ICDCHOLt2,0
HMR_9807,1
ISOCHOLt,0
EX_mem2emgacpail_prot_hs_e,-1
GCDCA3Sabc,0
HCA24Gtr,-1
HCA6Gte,0
HCA6Gtr,-1
LCA24Gte,0
LCA24Gtr,-1
TCDCA3Sabc,0
TCDCA6AH,0
UDCA3Sabc,0
TDCA3Sabc,0
UDCHOLt,0
C14STR,0
THYOCHOLabc,0
THYOCHOLt,0
HMR_1467,2
HMR_1644,3
UCHOLabc,0
UCHOLt,0
12HTACRtep,-1
HMR_1500,1
1331TAALThr,-1
1331TACRhr,-1
1331TACRteb,-1
13DMThr,-1
13DMTtu,-1
3HPVSTETteb,0
3HPVSTETtev,-1
3HPVSteb,0
3HPVStep,-1
13DMTtep,-1
14HMDZALThr,0
14HMDZhr,0
1513DTALThr,-1
3HSMVACIDhep,1
3HSMVhep,0
3ISPVShc,-1
3ISPVSteb,0
4BHGLZhr,-1
1513DTACRhr,-1
1513TACRtu,-1
1531TACRtev,-1
1531TALThr,-1
15DMThr,-1
4BHGLZtev,-1
4HATVACIDhc,1
15DMTtu,-1
EX_nadh_e,-1
1HIBUP_Sthv,-1
2HATVACIDOXDhc,0
2HATVACIDthc,0
2HATVLACGLUCteb,0
2HATVLACOXDhc,0
2HATVLACthc,0
4HATVLACOXDhc,0
56DHPVShc,0
56DHPVStev,-1
56EPPVStev,-1
5OHFVSGLUhc,-1
5OHFVShc,0
5OHFVSteb,-1
6AHGLZABCt,-1
6AHGLZhr,-1
6BHGLZABCt,-1
6CSMVACIDhep,1
6CSMVACIDteb,-1
2HIBUPGLUC_Sthv,-1
31DMThr,-1
31DMTtu,-1
31DMTtep,-1
35DHPVShc,0
35DHPVStep,-1
6EPVShc,-1
6HLVSTAChep,1
6HLVSTthep,-1
6HMSMVACIDhep,1
35DHPVSthc,0
3HIBUPGLUC_Sthv,-1
EX_glc__D_e,-1
3HIBUP_Rthv,-1
3HIBUP_Sthv,-1
6HMSMVhep,0
6HSMVACIDhep,1
6MELACAChep,1
6MELVSTthep,-1
3HLVSTACtbc,-1
6OHFVSGLUtev,-1
12DHCHOLabc,0
6OHFVShc,1
7AHGLZtev,-1
7BHGLZABCt,-1
ATVLAChc,-1
ATVLACtdhc,-1
Am1CSAteb,-1
CARBIBUP_SGLUthv,-1
CARIBUP_Rthv,-1
7BHGLZGLCABCt,-1
7BHGLZGLChr,-1
7BHGLZGLCtev,-1
7HPVSteb,0
CRGLZABCt,-1
CRGLZhr,-1
7HPVStev,-1
ALLOP2tu,0
CRVS1M24hc,0
ACMPtu,0
3DHCAS,0
ACMPGLUTdt,-1
CRVS23M24hc,0
CRVSATPthc,-1
CRVSM1hc,0
CRVSM22hc,-1
AM19CShr,-1
AM19CSteb,-1
AM1A4NCSteb,-1
AM1ACCStev,-1
AM1ACShr,-1
CRVSM23hc,0
CRVSM23hr,2
CRVSM23tev,-1
CRVSM24teb,1
CRVSM31hc,-1
CSAtd,-1
AM1ACSteb,-1
AM1ALCShr,-1
AM1ALCSteb,-1
AM1ALCStep,-1
CYSAMPtev,-1
AM1C4N9CShc,-1
DELACCRVSM23hc,-1
AM1C4N9CSteb,-1
3DHCDCAS,0
AM1C9CShr,-1
AM1C9CSteb,-1
AM1C9CStev,-1
AM1CCShr,-1
AM1CCSteb,-1
DEOXFVShc,1
DEOXFVStev,-1
AM1CGLChr,-1
3DHCHOLabc,0
AM1CSAtep,-1
AM4N9CShc,-1
AM4N9CStev,-1
AM4NC9CSteb,-1
AM4NCShr,-1
AM4NCSteb,-1
AM4NCStep,-1
ATVACIDOATPtu,0
ATVACIDtdu,-1
ATVACIDtu,0
EX_3hlvstacid_e,-1
EX_3hpvs_e,-1
DESFVSteb,-1
DHGLZABCt,-1
DHGLZhc,-1
DSPVSteb,0
EPOXTACteb,-1
EPOXTACtev,-1
EX_13dmt_e,-1
EX_1513tacr_e,-1
EX_1hibupglu__S_e,-1
EX_2hatvacidgluc_e,-1
EX_2hibupglu__S_e,-1
EX_31dmt_e,-1
EX_35dsmv_e,-1
EX_3hibup__R_e,-1
EX_3ohacmp_e,-1
EX_4hatvacid_e,-1
EX_4hmdgluc_e,-1
EX_56dhpvs_e,-1
3DHCHOLt,0
EX_5ohfvs_e,-1
EX_6epvs_e,-1
EX_lvst_e,-1
EX_meracmp_e,-1
EX_nfdac_e,-1
EX_oxyp_e,-1
EX_ptvstm3_e,-1
EX_6hmsmvacid_e,-1
EX_6ohfvs_e,-1
EX_7ahglz_e,-1
EX_7bhglz_e,-1
EX_7hpvs_e,-1
EX_acmpglut_e,-1
EX_am19cs_e,-1
EX_pvs_e,-1
EX_pvsgluc_e,-1
EX_smv_e,-1
EX_smvacid_e,-1
3DHCHOLt2,0
EX_sulpacmp_e,-1
EX_tacr_e,-1
EX_thrfvs_e,-1
3DHDCAabc,0
EX_tmd_e,-1
EX_tmdm1_e,-1
EX_tmdm3_e,-1
EX_am1alcs_e,-1
EX_am1c4n9cs_e,-1
EX_am1cglc_e,-1
EX_am1csa_e,-1
EX_tripvs_e,-1
EX_am4ncs_e,-1
EX_am9csa_e,-1
FVSGLUChc,-1
EX_atvacid_e,-1
FVSTETGLUhc,-1
EX_caribup__R_e,-1
FVSTETGLUtev,-1
FVSTETtev,-1
FVShc,-1
FVStep,-1
GLZABCteb,-1
EX_crvs_e,-1
EX_crvsm24_e,-1
EX_csa_e,-1
EX_dhglz_e,-1
EX_dspvs_e,-1
EX_epoxtac_e,-1
GTACMPhr,-1
GTACMPtev,-1
EX_fvs_e,-1
3DHDCAt2,0
EX_fvstetglu_e,-1
EX_glc3meacp_e,-1
EX_glz_e,-1
EX_gtacmp_e,-1
EX_ibup__R_e,-1
IBUP_RCYP2hep,0
IBUP_RCYPCARhep,1
IBUP_Rtdu,-1
EX_ibupgluc_e,-1
EX_isolvstacid_e,-1
EX_lst4exp_e,-1
IBUP_SCONJhep,-1
IBUP_SCYP1hep,1
EX_lstn_e,-1
EX_lstnm1_e,-1
IBUP_SCYP2hep,0
3DHLCAabc,0
IBUP_SCYPCARhep,1
IBUP_Stbc,-1
ISOLVSTAChep,-1
ISOLVSTtbc,0
LST4EXPTDhc,-1
LST4EXPthc,-1
LSTN1GLUCtev,-1
LSTNtu,0
LSTNM1hr,0
LSTNM1tev,-1
PVStep,-1
RSVATPtu,1
RSVLAChv,-1
LSTNM2hr,0
LSTNM2tev,-1
RSVSPONhc,1
RSVhc,-1
LSTNM4hr,-1
LSTNM4tev,-1
RSVtu,0
S3MEACMPhc,-1
LSTNM5hr,0
S3MEACMPtev,-1
LSTNM5tev,-1
SMVACIDhep,2
LSTNM7thc,-1
SMVtu,0
LSTNRATt,-1
3DHLCAS,0
LVACLAChep,-1
LVSTACIDhep,1
SMVLAChep,-1
SMVtv,-1
SULPACMPtev,1
THRFVStev,-1
TLACFVStev,-1
TMDM1OATt,-1
TMDM1hr,1
TMDM3OATt,-1
LVSTACOXD6MEhep,0
LVSTOXD3Hhep,0
LVSTOXD6Hhep,0
MDZtu,0
MHGLZhr,0
NDERSVhc,0
NFDDMEThr,-1
TMDM5OATt,-1
TMDOATtev,-1
TMDtd,-1
TRIPVShc,0
TRIPVSteb,0
TSACGLUCtev,-1
NFDNPYtep,-1
NFDOHtep,-1
NFDOXDhc,-1
NFDtd,-1
13HTACRitr,-1
OXYP1CONJ,-1
6AHGLZitr,-1
OXYP2CONJ,-1
OXYPR1tehv,-1
PROFVStev,-1
PTVSTATPtu,1
PTVSTM13hr,0
PTVSTtep,-1
PVSGLUCtev,-1
H2O2ter,-1
1HIBUP_Sitr,-1
2HIBUP_Sitr,-1
2HIBUPGLUC_Sitr,-1
PAPSitr,-1
6BHGLZGLCitr,-1
SMVitr,-1
6BHGLZitr,-1
3HIBUPGLUC_Sitr,-1
3HPVSitr,-1
3HPVSTETCOAitm,-1
3HPVSTETCOAitx,-1
7BHGLZitr,-1
MHGLZitr,-1
3ISPVSitr,-1
3HIBUP_Sitr,-1
6CSMVitr,-1
FVSitr,-1
3MEACMPitr,-1
3OHACMPitr,-1
AM9CSAitr,-1
4HATVACIDitr,-1
6HLVSTitr,-1
4OHMDZitr,-1
2HATVACIDitr,-1
EX_caproic_e,-1
56EPPVSitr,-1
6HLVSTACIDitr,-1
1A25HVITD2t,-1
EX_1a25dhvitd2_e,-1
6HMSMVitr,-1
EX_M00234_e,-1
EX_M01807_e,-1
6MELVACIDitr,-1
EX_M00503_e,-1
EX_M02837_e,-1
EX_M01820_e,-1
6MELVSTitr,-1
EX_M00510_e,-1
EX_M00008_e,-1
EX_gpi_sig_e,-1
EX_kdn_e,-1
EX_m3gacpail_prot_hs_e,-1
EX_dolichol__L_e,-1
SK_his__L_c,-1
SK_lys__L_c,-1
EX_M00019_e,-1
EX_M00115_e,-1
EX_M00117_e,-1
EX_M00315_e,-1
EX_M00341_e,-1
EX_M01197_e,-1
EX_M01235_e,-1
SK_thr__L_c,-1
SK_val__L_c,-1
SK_ala__L_c,-1
EX_M01238_e,-1
SK_arg__L_c,-1
6OHFVSitr,-1
SK_asn__L_c,-1
SK_pro__L_c,-1
EX_M01582_e,-1
EX_M02053_e,-1
EX_M02457_e,-1
EX_M02745_e,-1
SK_tyr__L_c,-1
DM_CE5026_c,-1
DM_CE1562_c,-1
7AHGLZitr,-1
DM_ind56qn_c,-1
DM_CE5025_c,-1
DM_CE4888_c,-1
7BHGLZGLCitr,-1
DM_4abut_c,-1
DM_srtn_c,-1
DM_adrnl_c,-1
EX_M02560_e,-1
EX_C01601_e,-1
EX_M02108_e,-1
DM_nrpphr_c,-1
EX_M03134_e,-1
DM_tym_c,-1
DM_Lkynr_c,-1
PROTEIN_BS,-1
EX_M01111_e,-1
EX_h2co3_e,-1
EX_M01870_e,-1
EX_ditp_e,-1
EX_M02446_e,-1
EX_M02447_e,-1
EX_itacon_e,-1
7HPVSitr,-1
ACMPitr,-1
AM19CSitr,-1
AM1ACSitr,-1
AM1ALCSitr,-1
AM1CGLCitr,-1
CARIBUPGLU_Sitr,-1
CRVSM22itr,-1
CSAitr,-1
DEOXFVSitx,-1
FVSitx,-1
GLC3MEACPitr,-1
GLZitr,-1
GTACMPitr,-1
IBUP_Ritr,-1
IBUP_Sitr,-1
LSTN1GLUCitr,-1
LSTNM1itr,-1
LSTNM2itr,-1
LSTNM5itr,-1
LSTNM7itr,-1
MDZitr,-1
MDZGLCitr,-1
NDERSVitr,-1
NFDOHitr,-1
PTVSTM13itr,-1
PVSGLUCitr,-1
TACRitr,-1
THSACMPitr,-1
TMACMPitr,-1
TMDitr,-1
TMDM3itr,-1
TSACMGLUCitr,-1
3HPVSCOAhc,-1
3HPVSTEThc,-1
1OHMDZitr,-1
25HVITD3tin_m,-1
4NPHSFte,-1
CO2tp,-1
COAtg,-1
EX_4pyrdx_e,-1
EX_5adtststeroneglc_e,-1
EX_5dhf_e,-1
EX_5homeprazole_e,-1
24_25VITD2Hm,1
10FTHF5GLUtl,-1
10FTHF5GLUtm,-1
10FTHF6GLUtl,-1
10FTHF6GLUtm,-1
10FTHF7GLUtm,-1
10FTHFtl,-1
11DOCRTSLtm,-1
11DOCRTSTRNtm,-1
11DOCRTSTRNtr,-1
1a_24_25VITD2Hm,-1
1a_25VITD2Hm,-1
1MNCAMti,-1
1PPDCRp,-1
25VITD3Hm,0
2DR1PP,-1
2HBO,0
2HBt2,0
2HCO3_NAt,0
34DHOXPEGOX,0
34DHOXPEGt,-1
34DHPHAMT,3
34DHALDD,1
34DHPLACOX_NADP,1
34DHXMANDACOX_NADP,1
34HPPOR,0
35CGMPtn,-1
3AIBTm,0
3DPHBH1,-1
3DPHBH2,-1
3DSPHR,1
3HBCDm,0
3HBCOAHLm,-1
3HKYNAKGAT,0
3HLYTCL,0
3M4HDXPAC,1
3MLDAt,-1
3MOX4HOXPGALDOX,1
3MOX4HOXPGALDOX_NADP,1
3SALAASPm,1
3SALACBOXL_cho,0
3SALATAi,3
3SALATAim,3
3SPYRSP,-1
3SPYRSPm,-1
41R1H2MAE12BOOX,1
41R2A1H12BOOX,1
4ABUTtm,-1
4HGLSDm,1
4MPTNLtm,-1
4MTOLBUTAMIDEte,-1
4NPHte,-1
5ADTSTSTERONEGLCte,2
5ADTSTSTERONESte,-1
5ADTSTSTERONEtr,-1
5AOPtm,-1
5DHFtl,-1
5HLTDL,0
5HOMEPRAZOLEte,-1
5HOXINDACTO2OX,0
5HTRPVESSEC_1,0
5MTHFt,0
5MTHFt2_1,1
6DHFtl,-1
6DHFtm,-1
6HTSTSTERONEte,-1
6HTSTSTERONEtr,-1
6THFtl,-1
6THFtm,-1
7DHFtl,-1
7THFtl,-1
7THFtm,-1
A_MANASEly,2
A4GNT1g,0
AACTOOR,0
AASAD3m,-1
AATA,1
ABO2g,0
ABO3g,0
ABO8g,0
ABTD,-1
ABUTt4_2_r,0
ACACT1m,3
ACACT1x,2
ACACt2m,3
ACACT4p,2
ACACT6p,2
ACACT7p,2
ACACtx,-1
ACALDtm,-1
ACCOACrm,0
ACCOAgt,1
ACCOAtn,-1
ACETONEt2m,3
ACGAGBSIDEtg,-1
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEte,-1
ACGALFUCGALACGALFUC12GAL14ACGLCGALGLUSIDEtg,-1
ACGALFUCGALACGALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,-1
ACGALK,-1
ACGALK2,-1
ACGALtly,-1
ACGAM6PS,2
ACGBGBSIDEtg,-1
ACGPID,1
ACGSm,1
ACHEe,0
ACITL,3
ACN13ACNGALGBSIDEte,-1
ACN23ACNGALGBSIDEte,-1
ACN23ACNGALGBSIDEtg,-1
ACNACNGAL14ACGLCGALGLUSIDEte,-1
ACNACNGALGBSIDEte,-1
ACNAM9PL,2
ACNAM9PL2,2
ACNAMPH,1
ACNGALACGLCGAL14ACGLCGALGLUSIDEtg,-1
ACOAD1fm,1
ACOAH,0
ACOX22x,1
ACOX2x,1
ACRNtm,1
ACSm,0
ACt2m,-1
ACtg,-1
ACTLMO,0
ACTNMO,0
ADA,2
ADAe,2
ADCim,-1
ADK1m,2
ADNCYC,0
ADNK1m,-1
ADNt,1
ADPtx,-1
ADRNCPT1,0
ADRNCPT2,2
ADRNLPVESSEC_1,0
ADRNt,-1
ADSK,2
ADSL1r,2
AFLATOXINte,-1
AG13T17g,0
AG13T1g,0
AG13T3g,0
AGPAT1_1,1
AGTix,0
AHANDROSTANGLCtr,-1
AHCYStr,-1
AHEXASEly,2
AKGDm,2
AKGtp,-1
AKR1C1,0
AKR1D2,0
ALAASNNaEx,3
ALACYSNaEx,1
ALADGLNexR,0
ALADGLYexR,0
ALAGLNexR,0
ALAGLNNaEx,3
ALAt4,0
ALATA_L,0
ALAtN1,0
LCARS,0
ALCD22_L,0
ALCD2x,0
ALDD20x,0
ALDD21,2
ALOX12,1
ALOX5,0
ALOX52,0
AMCOXO,-1
AMPTASECGe,3
AMPtp,-1
AMY1e,0
ANDRSTRNte,-1
AOBUTDsm,-1
APAT2rm,0
APNNOXte,-1
APOCF,-1
APOC_LYS_BTNPm,-1
APPNNte,-1
